Date,Product_ID,Product_Name,Category,Region,Sales_Qty,Stock_Level,Lead_Time,Unit_Price,Revenue,Season
22-12-2022,P007,Lipstick,Cosmetics,South,12,65,9,500,6000,Winter
22-12-2022,P008,Face Cream,Cosmetics,South,11,78,9,700,7700,Winter
22-12-2022,P009,Perfume,Cosmetics,North,3,54,12,1500,4500,Winter
23-12-2022,P001,Basmati Rice,Grocery,North,44,90,4,60,2640,Winter
23-12-2022,P002,Wheat Flour,Grocery,South,56,112,4,40,2240,Winter
23-12-2022,P003,Cooking Oil,Grocery,West,58,129,3,150,8700,Winter
23-12-2022,P004,Cotton Shirt,Clothing,West,6,101,5,800,4800,Winter
23-12-2022,P005,Denim Jeans,Clothing,North,14,51,5,1200,16800,Winter
23-12-2022,P006,Winter Jacket,Clothing,South,38,118,7,2500,95000,Winter
23-12-2022,P007,Lipstick,Cosmetics,South,6,46,11,500,3000,Winter
23-12-2022,P008,Face Cream,Cosmetics,South,7,105,12,700,4900,Winter
23-12-2022,P009,Perfume,Cosmetics,East,12,53,10,1500,18000,Winter
24-12-2022,P001,Basmati Rice,Grocery,East,23,66,2,60,1380,Winter
24-12-2022,P002,Wheat Flour,Grocery,North,36,125,2,40,1440,Winter
24-12-2022,P003,Cooking Oil,Grocery,North,40,70,2,150,6000,Winter
24-12-2022,P004,Cotton Shirt,Clothing,West,14,54,9,800,11200,Winter
24-12-2022,P005,Denim Jeans,Clothing,North,13,92,7,1200,15600,Winter
24-12-2022,P006,Winter Jacket,Clothing,West,46,99,5,2500,115000,Winter
24-12-2022,P007,Lipstick,Cosmetics,East,13,79,10,500,6500,Winter
24-12-2022,P008,Face Cream,Cosmetics,South,6,88,12,700,4200,Winter
24-12-2022,P009,Perfume,Cosmetics,North,6,78,12,1500,9000,Winter
25-12-2022,P001,Basmati Rice,Grocery,East,53,152,4,60,3180,Winter
25-12-2022,P002,Wheat Flour,Grocery,East,28,73,3,40,1120,Winter
25-12-2022,P003,Cooking Oil,Grocery,South,51,126,2,150,7650,Winter
25-12-2022,P004,Cotton Shirt,Clothing,South,18,52,5,800,14400,Winter
25-12-2022,P005,Denim Jeans,Clothing,South,14,81,6,1200,16800,Winter
25-12-2022,P006,Winter Jacket,Clothing,North,34,98,8,2500,85000,Winter
25-12-2022,P007,Lipstick,Cosmetics,North,3,58,13,500,1500,Winter
25-12-2022,P008,Face Cream,Cosmetics,East,12,86,12,700,8400,Winter
25-12-2022,P009,Perfume,Cosmetics,South,8,74,9,1500,12000,Winter
26-12-2022,P001,Basmati Rice,Grocery,East,32,112,4,60,1920,Winter
26-12-2022,P002,Wheat Flour,Grocery,East,46,88,4,40,1840,Winter
26-12-2022,P003,Cooking Oil,Grocery,North,58,154,2,150,8700,Winter
26-12-2022,P004,Cotton Shirt,Clothing,East,20,99,5,800,16000,Winter
26-12-2022,P005,Denim Jeans,Clothing,East,10,58,6,1200,12000,Winter
26-12-2022,P006,Winter Jacket,Clothing,South,39,96,8,2500,97500,Winter
26-12-2022,P007,Lipstick,Cosmetics,North,6,101,11,500,3000,Winter
26-12-2022,P008,Face Cream,Cosmetics,East,6,68,8,700,4200,Winter
26-12-2022,P009,Perfume,Cosmetics,South,13,105,11,1500,19500,Winter
27-12-2022,P001,Basmati Rice,Grocery,South,40,102,4,60,2400,Winter
27-12-2022,P002,Wheat Flour,Grocery,East,46,83,4,40,1840,Winter
27-12-2022,P003,Cooking Oil,Grocery,South,37,130,4,150,5550,Winter
27-12-2022,P004,Cotton Shirt,Clothing,North,13,55,5,800,10400,Winter
27-12-2022,P005,Denim Jeans,Clothing,East,6,58,9,1200,7200,Winter
27-12-2022,P006,Winter Jacket,Clothing,West,49,80,9,2500,122500,Winter
27-12-2022,P007,Lipstick,Cosmetics,East,14,75,13,500,7000,Winter
27-12-2022,P008,Face Cream,Cosmetics,East,14,47,8,700,9800,Winter
27-12-2022,P009,Perfume,Cosmetics,South,13,66,8,1500,19500,Winter
28-12-2022,P001,Basmati Rice,Grocery,East,23,94,4,60,1380,Winter
28-12-2022,P002,Wheat Flour,Grocery,West,40,137,3,40,1600,Winter
28-12-2022,P003,Cooking Oil,Grocery,East,35,104,2,150,5250,Winter
28-12-2022,P004,Cotton Shirt,Clothing,North,16,87,9,800,12800,Winter
28-12-2022,P005,Denim Jeans,Clothing,East,16,50,8,1200,19200,Winter
28-12-2022,P006,Winter Jacket,Clothing,North,46,80,9,2500,115000,Winter
28-12-2022,P007,Lipstick,Cosmetics,South,4,85,7,500,2000,Winter
28-12-2022,P008,Face Cream,Cosmetics,East,8,52,12,700,5600,Winter
28-12-2022,P009,Perfume,Cosmetics,West,3,66,9,1500,4500,Winter
29-12-2022,P001,Basmati Rice,Grocery,East,58,95,4,60,3480,Winter
29-12-2022,P002,Wheat Flour,Grocery,East,29,70,4,40,1160,Winter
29-12-2022,P003,Cooking Oil,Grocery,South,33,123,2,150,4950,Winter
29-12-2022,P004,Cotton Shirt,Clothing,South,5,101,6,800,4000,Winter
29-12-2022,P005,Denim Jeans,Clothing,South,17,82,8,1200,20400,Winter
29-12-2022,P006,Winter Jacket,Clothing,West,50,113,8,2500,125000,Winter
29-12-2022,P007,Lipstick,Cosmetics,West,13,73,8,500,6500,Winter
29-12-2022,P008,Face Cream,Cosmetics,South,10,53,11,700,7000,Winter
29-12-2022,P009,Perfume,Cosmetics,North,3,100,12,1500,4500,Winter
30-12-2022,P001,Basmati Rice,Grocery,South,38,75,2,60,2280,Winter
30-12-2022,P002,Wheat Flour,Grocery,West,28,84,2,40,1120,Winter
30-12-2022,P003,Cooking Oil,Grocery,North,57,130,4,150,8550,Winter
30-12-2022,P004,Cotton Shirt,Clothing,South,22,84,9,800,17600,Winter
30-12-2022,P005,Denim Jeans,Clothing,West,20,64,5,1200,24000,Winter
30-12-2022,P006,Winter Jacket,Clothing,East,37,97,7,2500,92500,Winter
30-12-2022,P007,Lipstick,Cosmetics,North,10,90,10,500,5000,Winter
30-12-2022,P008,Face Cream,Cosmetics,East,3,78,12,700,2100,Winter
30-12-2022,P009,Perfume,Cosmetics,North,7,72,9,1500,10500,Winter
31-12-2022,P001,Basmati Rice,Grocery,South,36,87,4,60,2160,Winter
31-12-2022,P002,Wheat Flour,Grocery,East,24,72,2,40,960,Winter
31-12-2022,P003,Cooking Oil,Grocery,South,50,116,4,150,7500,Winter
31-12-2022,P004,Cotton Shirt,Clothing,East,17,82,8,800,13600,Winter
31-12-2022,P005,Denim Jeans,Clothing,North,19,76,7,1200,22800,Winter
31-12-2022,P006,Winter Jacket,Clothing,West,33,77,9,2500,82500,Winter
31-12-2022,P007,Lipstick,Cosmetics,South,14,48,8,500,7000,Winter
31-12-2022,P008,Face Cream,Cosmetics,North,12,47,10,700,8400,Winter
31-12-2022,P009,Perfume,Cosmetics,North,3,36,13,1500,4500,Winter
01-01-2023,P001,Basmati Rice,Grocery,West,21,110,3,60,1260,Winter
01-01-2023,P002,Wheat Flour,Grocery,North,42,118,2,40,1680,Winter
01-01-2023,P003,Cooking Oil,Grocery,East,43,87,2,150,6450,Winter
01-01-2023,P004,Cotton Shirt,Clothing,East,13,107,9,800,10400,Winter
01-01-2023,P005,Denim Jeans,Clothing,South,13,75,7,1200,15600,Winter
01-01-2023,P006,Winter Jacket,Clothing,North,40,105,8,2500,100000,Winter
01-01-2023,P007,Lipstick,Cosmetics,South,14,80,7,500,7000,Winter
01-01-2023,P008,Face Cream,Cosmetics,West,5,87,13,700,3500,Winter
01-01-2023,P009,Perfume,Cosmetics,North,6,41,10,1500,9000,Winter
02-01-2023,P001,Basmati Rice,Grocery,North,34,111,3,60,2040,Winter
02-01-2023,P002,Wheat Flour,Grocery,East,46,88,4,40,1840,Winter
02-01-2023,P003,Cooking Oil,Grocery,East,29,66,2,150,4350,Winter
02-01-2023,P004,Cotton Shirt,Clothing,East,11,58,7,800,8800,Winter
02-01-2023,P005,Denim Jeans,Clothing,South,18,104,6,1200,21600,Winter
02-01-2023,P006,Winter Jacket,Clothing,West,38,110,6,2500,95000,Winter
02-01-2023,P007,Lipstick,Cosmetics,West,4,40,8,500,2000,Winter
02-01-2023,P008,Face Cream,Cosmetics,North,3,72,13,700,2100,Winter
02-01-2023,P009,Perfume,Cosmetics,South,10,40,11,1500,15000,Winter
03-01-2023,P001,Basmati Rice,Grocery,West,49,93,3,60,2940,Winter
03-01-2023,P002,Wheat Flour,Grocery,South,29,126,4,40,1160,Winter
03-01-2023,P003,Cooking Oil,Grocery,North,42,108,3,150,6300,Winter
03-01-2023,P004,Cotton Shirt,Clothing,South,13,46,8,800,10400,Winter
03-01-2023,P005,Denim Jeans,Clothing,North,16,112,8,1200,19200,Winter
03-01-2023,P006,Winter Jacket,Clothing,West,48,118,9,2500,120000,Winter
03-01-2023,P007,Lipstick,Cosmetics,North,9,106,10,500,4500,Winter
03-01-2023,P008,Face Cream,Cosmetics,South,6,83,7,700,4200,Winter
03-01-2023,P009,Perfume,Cosmetics,East,14,74,8,1500,21000,Winter
04-01-2023,P001,Basmati Rice,Grocery,West,46,136,3,60,2760,Winter
04-01-2023,P002,Wheat Flour,Grocery,North,55,119,3,40,2200,Winter
04-01-2023,P003,Cooking Oil,Grocery,East,29,62,2,150,4350,Winter
04-01-2023,P004,Cotton Shirt,Clothing,East,8,71,9,800,6400,Winter
04-01-2023,P005,Denim Jeans,Clothing,West,21,117,8,1200,25200,Winter
04-01-2023,P006,Winter Jacket,Clothing,West,53,99,6,2500,132500,Winter
04-01-2023,P007,Lipstick,Cosmetics,South,3,47,10,500,1500,Winter
04-01-2023,P008,Face Cream,Cosmetics,South,9,43,11,700,6300,Winter
04-01-2023,P009,Perfume,Cosmetics,East,8,77,13,1500,12000,Winter
05-01-2023,P001,Basmati Rice,Grocery,East,59,154,2,60,3540,Winter
05-01-2023,P002,Wheat Flour,Grocery,East,29,91,2,40,1160,Winter
05-01-2023,P003,Cooking Oil,Grocery,West,26,106,4,150,3900,Winter
05-01-2023,P004,Cotton Shirt,Clothing,North,21,95,9,800,16800,Winter
05-01-2023,P005,Denim Jeans,Clothing,North,15,75,9,1200,18000,Winter
05-01-2023,P006,Winter Jacket,Clothing,North,37,124,7,2500,92500,Winter
05-01-2023,P007,Lipstick,Cosmetics,North,4,85,11,500,2000,Winter
05-01-2023,P008,Face Cream,Cosmetics,West,14,51,7,700,9800,Winter
05-01-2023,P009,Perfume,Cosmetics,South,14,64,8,1500,21000,Winter
06-01-2023,P001,Basmati Rice,Grocery,East,33,73,4,60,1980,Winter
06-01-2023,P002,Wheat Flour,Grocery,East,57,132,2,40,2280,Winter
06-01-2023,P003,Cooking Oil,Grocery,South,59,119,3,150,8850,Winter
06-01-2023,P004,Cotton Shirt,Clothing,West,21,111,7,800,16800,Winter
06-01-2023,P005,Denim Jeans,Clothing,South,16,89,9,1200,19200,Winter
06-01-2023,P006,Winter Jacket,Clothing,East,48,140,7,2500,120000,Winter
06-01-2023,P007,Lipstick,Cosmetics,South,7,46,9,500,3500,Winter
06-01-2023,P008,Face Cream,Cosmetics,East,12,64,8,700,8400,Winter
06-01-2023,P009,Perfume,Cosmetics,West,12,44,10,1500,18000,Winter
07-01-2023,P001,Basmati Rice,Grocery,North,59,101,4,60,3540,Winter
07-01-2023,P002,Wheat Flour,Grocery,West,21,84,4,40,840,Winter
07-01-2023,P003,Cooking Oil,Grocery,West,44,77,3,150,6600,Winter
07-01-2023,P004,Cotton Shirt,Clothing,South,9,99,6,800,7200,Winter
07-01-2023,P005,Denim Jeans,Clothing,South,24,79,6,1200,28800,Winter
07-01-2023,P006,Winter Jacket,Clothing,West,51,88,7,2500,127500,Winter
07-01-2023,P007,Lipstick,Cosmetics,West,8,52,10,500,4000,Winter
07-01-2023,P008,Face Cream,Cosmetics,South,7,99,13,700,4900,Winter
07-01-2023,P009,Perfume,Cosmetics,North,9,86,13,1500,13500,Winter
08-01-2023,P001,Basmati Rice,Grocery,East,27,87,2,60,1620,Winter
08-01-2023,P002,Wheat Flour,Grocery,North,23,119,4,40,920,Winter
08-01-2023,P003,Cooking Oil,Grocery,South,25,59,3,150,3750,Winter
08-01-2023,P004,Cotton Shirt,Clothing,North,12,97,7,800,9600,Winter
08-01-2023,P005,Denim Jeans,Clothing,East,19,53,9,1200,22800,Winter
08-01-2023,P006,Winter Jacket,Clothing,West,31,103,8,2500,77500,Winter
08-01-2023,P007,Lipstick,Cosmetics,North,3,88,11,500,1500,Winter
08-01-2023,P008,Face Cream,Cosmetics,South,3,75,8,700,2100,Winter
08-01-2023,P009,Perfume,Cosmetics,North,5,63,9,1500,7500,Winter
09-01-2023,P001,Basmati Rice,Grocery,South,27,85,4,60,1620,Winter
09-01-2023,P002,Wheat Flour,Grocery,West,57,103,3,40,2280,Winter
09-01-2023,P003,Cooking Oil,Grocery,South,37,103,3,150,5550,Winter
09-01-2023,P004,Cotton Shirt,Clothing,South,6,36,8,800,4800,Winter
09-01-2023,P005,Denim Jeans,Clothing,North,20,71,8,1200,24000,Winter
09-01-2023,P006,Winter Jacket,Clothing,East,30,63,9,2500,75000,Winter
09-01-2023,P007,Lipstick,Cosmetics,East,11,52,13,500,5500,Winter
09-01-2023,P008,Face Cream,Cosmetics,East,10,58,13,700,7000,Winter
09-01-2023,P009,Perfume,Cosmetics,West,6,53,12,1500,9000,Winter
10-01-2023,P001,Basmati Rice,Grocery,West,24,71,4,60,1440,Winter
10-01-2023,P002,Wheat Flour,Grocery,West,55,118,2,40,2200,Winter
10-01-2023,P003,Cooking Oil,Grocery,West,40,116,2,150,6000,Winter
10-01-2023,P004,Cotton Shirt,Clothing,North,18,64,5,800,14400,Winter
10-01-2023,P005,Denim Jeans,Clothing,East,9,55,9,1200,10800,Winter
10-01-2023,P006,Winter Jacket,Clothing,East,54,114,6,2500,135000,Winter
10-01-2023,P007,Lipstick,Cosmetics,West,3,100,8,500,1500,Winter
10-01-2023,P008,Face Cream,Cosmetics,West,11,57,12,700,7700,Winter
10-01-2023,P009,Perfume,Cosmetics,North,7,57,8,1500,10500,Winter
11-01-2023,P001,Basmati Rice,Grocery,South,42,78,4,60,2520,Winter
11-01-2023,P002,Wheat Flour,Grocery,South,48,124,4,40,1920,Winter
11-01-2023,P003,Cooking Oil,Grocery,South,54,115,3,150,8100,Winter
11-01-2023,P004,Cotton Shirt,Clothing,South,21,58,8,800,16800,Winter
11-01-2023,P005,Denim Jeans,Clothing,South,10,94,9,1200,12000,Winter
11-01-2023,P006,Winter Jacket,Clothing,North,42,87,5,2500,105000,Winter
11-01-2023,P007,Lipstick,Cosmetics,North,7,40,7,500,3500,Winter
11-01-2023,P008,Face Cream,Cosmetics,South,6,104,11,700,4200,Winter
11-01-2023,P009,Perfume,Cosmetics,East,9,73,12,1500,13500,Winter
12-01-2023,P001,Basmati Rice,Grocery,South,56,113,2,60,3360,Winter
12-01-2023,P002,Wheat Flour,Grocery,West,57,88,2,40,2280,Winter
12-01-2023,P003,Cooking Oil,Grocery,East,57,149,4,150,8550,Winter
12-01-2023,P004,Cotton Shirt,Clothing,East,11,103,7,800,8800,Winter
12-01-2023,P005,Denim Jeans,Clothing,South,9,74,9,1200,10800,Winter
12-01-2023,P006,Winter Jacket,Clothing,South,39,123,7,2500,97500,Winter
12-01-2023,P007,Lipstick,Cosmetics,South,13,47,8,500,6500,Winter
12-01-2023,P008,Face Cream,Cosmetics,South,14,50,11,700,9800,Winter
12-01-2023,P009,Perfume,Cosmetics,North,3,101,9,1500,4500,Winter
13-01-2023,P001,Basmati Rice,Grocery,West,29,105,2,60,1740,Winter
13-01-2023,P002,Wheat Flour,Grocery,East,36,131,4,40,1440,Winter
13-01-2023,P003,Cooking Oil,Grocery,East,22,105,3,150,3300,Winter
13-01-2023,P004,Cotton Shirt,Clothing,South,22,64,7,800,17600,Winter
13-01-2023,P005,Denim Jeans,Clothing,South,18,91,8,1200,21600,Winter
13-01-2023,P006,Winter Jacket,Clothing,South,22,54,6,2500,55000,Winter
13-01-2023,P007,Lipstick,Cosmetics,North,4,88,9,500,2000,Winter
13-01-2023,P008,Face Cream,Cosmetics,West,10,66,7,700,7000,Winter
13-01-2023,P009,Perfume,Cosmetics,East,6,46,10,1500,9000,Winter
14-01-2023,P001,Basmati Rice,Grocery,West,20,51,4,60,1200,Winter
14-01-2023,P002,Wheat Flour,Grocery,West,23,113,4,40,920,Winter
14-01-2023,P003,Cooking Oil,Grocery,East,22,77,3,150,3300,Winter
14-01-2023,P004,Cotton Shirt,Clothing,South,18,89,7,800,14400,Winter
14-01-2023,P005,Denim Jeans,Clothing,South,16,113,8,1200,19200,Winter
14-01-2023,P006,Winter Jacket,Clothing,West,37,132,7,2500,92500,Winter
14-01-2023,P007,Lipstick,Cosmetics,North,12,58,7,500,6000,Winter
14-01-2023,P008,Face Cream,Cosmetics,West,8,63,11,700,5600,Winter
14-01-2023,P009,Perfume,Cosmetics,South,12,78,10,1500,18000,Winter
15-01-2023,P001,Basmati Rice,Grocery,South,47,125,4,60,2820,Winter
15-01-2023,P002,Wheat Flour,Grocery,North,23,110,2,40,920,Winter
15-01-2023,P003,Cooking Oil,Grocery,East,34,92,2,150,5100,Winter
15-01-2023,P004,Cotton Shirt,Clothing,East,9,51,7,800,7200,Winter
15-01-2023,P005,Denim Jeans,Clothing,East,21,75,7,1200,25200,Winter
15-01-2023,P006,Winter Jacket,Clothing,South,53,84,9,2500,132500,Winter
15-01-2023,P007,Lipstick,Cosmetics,West,8,88,8,500,4000,Winter
15-01-2023,P008,Face Cream,Cosmetics,South,5,89,13,700,3500,Winter
15-01-2023,P009,Perfume,Cosmetics,West,8,71,7,1500,12000,Winter
16-01-2023,P001,Basmati Rice,Grocery,West,48,143,4,60,2880,Winter
16-01-2023,P002,Wheat Flour,Grocery,South,47,118,2,40,1880,Winter
16-01-2023,P003,Cooking Oil,Grocery,West,58,128,2,150,8700,Winter
16-01-2023,P004,Cotton Shirt,Clothing,South,23,66,9,800,18400,Winter
16-01-2023,P005,Denim Jeans,Clothing,South,18,97,5,1200,21600,Winter
16-01-2023,P006,Winter Jacket,Clothing,East,32,65,7,2500,80000,Winter
16-01-2023,P007,Lipstick,Cosmetics,North,11,109,9,500,5500,Winter
16-01-2023,P008,Face Cream,Cosmetics,West,10,67,11,700,7000,Winter
16-01-2023,P009,Perfume,Cosmetics,North,4,65,11,1500,6000,Winter
17-01-2023,P001,Basmati Rice,Grocery,East,47,105,2,60,2820,Winter
17-01-2023,P002,Wheat Flour,Grocery,South,52,104,3,40,2080,Winter
17-01-2023,P003,Cooking Oil,Grocery,North,35,68,3,150,5250,Winter
17-01-2023,P004,Cotton Shirt,Clothing,West,10,74,6,800,8000,Winter
17-01-2023,P005,Denim Jeans,Clothing,East,17,64,7,1200,20400,Winter
17-01-2023,P006,Winter Jacket,Clothing,South,47,142,5,2500,117500,Winter
17-01-2023,P007,Lipstick,Cosmetics,West,9,65,9,500,4500,Winter
17-01-2023,P008,Face Cream,Cosmetics,South,6,50,8,700,4200,Winter
17-01-2023,P009,Perfume,Cosmetics,West,10,61,11,1500,15000,Winter
18-01-2023,P001,Basmati Rice,Grocery,East,48,126,4,60,2880,Winter
18-01-2023,P002,Wheat Flour,Grocery,North,38,77,3,40,1520,Winter
18-01-2023,P003,Cooking Oil,Grocery,North,23,107,2,150,3450,Winter
18-01-2023,P004,Cotton Shirt,Clothing,North,7,69,6,800,5600,Winter
18-01-2023,P005,Denim Jeans,Clothing,North,12,87,9,1200,14400,Winter
18-01-2023,P006,Winter Jacket,Clothing,East,52,144,9,2500,130000,Winter
18-01-2023,P007,Lipstick,Cosmetics,North,4,90,13,500,2000,Winter
18-01-2023,P008,Face Cream,Cosmetics,South,3,63,8,700,2100,Winter
18-01-2023,P009,Perfume,Cosmetics,East,5,36,8,1500,7500,Winter
19-01-2023,P001,Basmati Rice,Grocery,South,24,55,3,60,1440,Winter
19-01-2023,P002,Wheat Flour,Grocery,South,32,78,4,40,1280,Winter
19-01-2023,P003,Cooking Oil,Grocery,East,53,115,4,150,7950,Winter
19-01-2023,P004,Cotton Shirt,Clothing,East,20,52,7,800,16000,Winter
19-01-2023,P005,Denim Jeans,Clothing,North,23,75,7,1200,27600,Winter
19-01-2023,P006,Winter Jacket,Clothing,West,32,105,7,2500,80000,Winter
19-01-2023,P007,Lipstick,Cosmetics,East,13,102,8,500,6500,Winter
19-01-2023,P008,Face Cream,Cosmetics,South,10,75,7,700,7000,Winter
19-01-2023,P009,Perfume,Cosmetics,West,9,101,8,1500,13500,Winter
20-01-2023,P001,Basmati Rice,Grocery,South,30,115,2,60,1800,Winter
20-01-2023,P002,Wheat Flour,Grocery,West,44,97,3,40,1760,Winter
20-01-2023,P003,Cooking Oil,Grocery,East,27,77,2,150,4050,Winter
20-01-2023,P004,Cotton Shirt,Clothing,West,24,94,9,800,19200,Winter
20-01-2023,P005,Denim Jeans,Clothing,East,9,69,6,1200,10800,Winter
20-01-2023,P006,Winter Jacket,Clothing,South,43,74,9,2500,107500,Winter
20-01-2023,P007,Lipstick,Cosmetics,North,9,94,8,500,4500,Winter
20-01-2023,P008,Face Cream,Cosmetics,South,7,79,9,700,4900,Winter
20-01-2023,P009,Perfume,Cosmetics,East,12,90,7,1500,18000,Winter
21-01-2023,P001,Basmati Rice,Grocery,North,46,89,2,60,2760,Winter
21-01-2023,P002,Wheat Flour,Grocery,North,42,137,4,40,1680,Winter
21-01-2023,P003,Cooking Oil,Grocery,South,43,136,4,150,6450,Winter
21-01-2023,P004,Cotton Shirt,Clothing,North,12,71,9,800,9600,Winter
21-01-2023,P005,Denim Jeans,Clothing,West,11,52,6,1200,13200,Winter
21-01-2023,P006,Winter Jacket,Clothing,East,36,81,5,2500,90000,Winter
21-01-2023,P007,Lipstick,Cosmetics,East,13,48,10,500,6500,Winter
21-01-2023,P008,Face Cream,Cosmetics,West,5,47,7,700,3500,Winter
21-01-2023,P009,Perfume,Cosmetics,South,4,78,7,1500,6000,Winter
22-01-2023,P001,Basmati Rice,Grocery,North,22,84,2,60,1320,Winter
22-01-2023,P002,Wheat Flour,Grocery,West,57,117,4,40,2280,Winter
22-01-2023,P003,Cooking Oil,Grocery,East,20,68,4,150,3000,Winter
22-01-2023,P004,Cotton Shirt,Clothing,North,21,105,8,800,16800,Winter
22-01-2023,P005,Denim Jeans,Clothing,South,12,107,7,1200,14400,Winter
22-01-2023,P006,Winter Jacket,Clothing,West,38,103,7,2500,95000,Winter
22-01-2023,P007,Lipstick,Cosmetics,South,14,107,8,500,7000,Winter
22-01-2023,P008,Face Cream,Cosmetics,South,8,43,10,700,5600,Winter
22-01-2023,P009,Perfume,Cosmetics,East,6,77,13,1500,9000,Winter
23-01-2023,P001,Basmati Rice,Grocery,South,58,90,4,60,3480,Winter
23-01-2023,P002,Wheat Flour,Grocery,West,43,88,4,40,1720,Winter
23-01-2023,P003,Cooking Oil,Grocery,East,24,95,3,150,3600,Winter
23-01-2023,P004,Cotton Shirt,Clothing,West,12,57,6,800,9600,Winter
23-01-2023,P005,Denim Jeans,Clothing,East,18,115,7,1200,21600,Winter
23-01-2023,P006,Winter Jacket,Clothing,West,39,86,6,2500,97500,Winter
23-01-2023,P007,Lipstick,Cosmetics,West,13,48,11,500,6500,Winter
23-01-2023,P008,Face Cream,Cosmetics,South,14,100,11,700,9800,Winter
23-01-2023,P009,Perfume,Cosmetics,South,5,98,8,1500,7500,Winter
24-01-2023,P001,Basmati Rice,Grocery,West,21,73,2,60,1260,Winter
24-01-2023,P002,Wheat Flour,Grocery,East,37,67,2,40,1480,Winter
24-01-2023,P003,Cooking Oil,Grocery,South,35,132,4,150,5250,Winter
24-01-2023,P004,Cotton Shirt,Clothing,East,14,94,6,800,11200,Winter
24-01-2023,P005,Denim Jeans,Clothing,North,6,88,9,1200,7200,Winter
24-01-2023,P006,Winter Jacket,Clothing,West,39,130,5,2500,97500,Winter
24-01-2023,P007,Lipstick,Cosmetics,North,3,60,8,500,1500,Winter
24-01-2023,P008,Face Cream,Cosmetics,North,9,48,11,700,6300,Winter
24-01-2023,P009,Perfume,Cosmetics,East,6,89,10,1500,9000,Winter
25-01-2023,P001,Basmati Rice,Grocery,North,35,87,2,60,2100,Winter
25-01-2023,P002,Wheat Flour,Grocery,South,26,64,3,40,1040,Winter
25-01-2023,P003,Cooking Oil,Grocery,South,28,89,3,150,4200,Winter
25-01-2023,P004,Cotton Shirt,Clothing,West,22,74,9,800,17600,Winter
25-01-2023,P005,Denim Jeans,Clothing,West,13,44,8,1200,15600,Winter
25-01-2023,P006,Winter Jacket,Clothing,East,36,96,5,2500,90000,Winter
25-01-2023,P007,Lipstick,Cosmetics,West,6,69,7,500,3000,Winter
25-01-2023,P008,Face Cream,Cosmetics,East,7,55,7,700,4900,Winter
25-01-2023,P009,Perfume,Cosmetics,West,13,93,8,1500,19500,Winter
26-01-2023,P001,Basmati Rice,Grocery,East,37,116,2,60,2220,Winter
26-01-2023,P002,Wheat Flour,Grocery,West,46,132,3,40,1840,Winter
26-01-2023,P003,Cooking Oil,Grocery,East,49,130,3,150,7350,Winter
26-01-2023,P004,Cotton Shirt,Clothing,West,16,104,5,800,12800,Winter
26-01-2023,P005,Denim Jeans,Clothing,South,16,106,5,1200,19200,Winter
26-01-2023,P006,Winter Jacket,Clothing,South,51,94,7,2500,127500,Winter
